-19.766727148107,11.9340829713396,17.7678088526349
-19.7117037085911,12.3671143881811,16.8683263221344
-18.9109878164442,12.2111563599121,16.2923821614126
-18.1772707000907,11.6353535511707,16.6393942690072
-18.2215070895901,11.2080888205628,17.5403950602243
-19.0266136310184,11.3498281224306,18.1066503751702
-20.2379462252449,11.5254527583675,16.9852488915599
-19.7519093703583,11.6923115587786,16.1288091762974
-18.86010641403,11.2581451788877,16.0070518453809
-18.4674487786084,10.6819141855381,16.7248262967021
-18.9477443456865,10.5092818423067,17.583057463063
-19.8422871974921,10.9421816118345,17.6963159751986
-20.4814514553664,11.0062573260188,16.1625976867374
-19.6793395099302,10.8516430570407,15.5894415258197
-18.9475232207776,10.2685816601018,15.9519230228225
-18.9856099179091,9.83379262369719,16.8535974804373
-19.7917936527127,9.98495366815731,17.4178537921461
-20.5209598453629,10.5722275086338,17.063290669855
-20.5667903289363,10.4404326882976,15.3365912300687
-19.8411771439681,9.88004091634172,15.7425256657167
-19.0854073451759,9.28460964737687,16.0366463917504
-19.7810309500385,9.22223542979263,16.7659902162234
-20.6664524652519,9.58809701045611,17.1321121343961
-20.6251219467727,10.0193045587668,16.2376143391661
-19.9649483029325,8.89724391729332,15.8178289042121
-19.6877927831754,9.81372803673579,15.4669085866228
-20.3881739034775,9.71050339391202,16.1735596191779
-20.5782722442953,9.43567690988059,15.233366399947
-19.7567534428683,8.94483906497819,15.9195613421942
-19.8077012634848,9.23577097535721,16.8524445540637
-19.9215249982624,10.2261314550588,16.9221231890488
-19.819712302381,10.549027199413,15.9821753692789
-19.7218874338041,9.9400439139651,15.1926600191824
-19.7368446171626,8.97588347036138,14.9235762612215
-20.6140942202964,8.8201449442993,16.4056365075763
-20.7282449974201,9.64331354959238,16.9502905228118
-20.7318590397231,10.4765960698981,16.394998743057
-20.6212479791914,10.3369511539635,15.4141272341021
-20.567353002583,9.51414270546531,14.8563001079836
-20.5590809546866,8.6766748609854,15.4087415226604
-21.5310650247409,9.08599442165731,16.7272969020089
-21.5978946030014,10.0795512952238,16.6989627370939
-21.5353320592027,10.5117221750032,15.79650836741
-21.4457111257022,9.97701386625062,14.9625111945402
-21.4011621446215,8.97736460551472,14.9732355012128
-21.423195844643,8.55702831730864,15.8855687040264
-22.4131459963295,9.53657787137416,16.9245568902951
-22.3532860221095,9.99539211861552,16.0492048008745
-22.3162687707057,10.4345123567891,15.1619011740788
-22.2376522463449,9.43844698495148,15.2572264628159
-22.1862199283858,8.43533736747333,15.260077755596
-22.307426892051,8.95945619749192,16.109237147984
-23.0499577706623,8.8835792295702,15.4442107382885
-23.1264137482887,9.87644901038338,15.3697510245324
-23.9237075290191,9.31877784598491,15.6184913284374
-23.1635926774499,9.44827725419936,16.2617217577848
-23.2115833481725,10.8687387396383,15.3167252500592
-24.0083786673207,10.308392208995,15.5500150375254
-24.0549107365883,9.86012235681357,16.4440799096175
-23.3080402446466,9.96842394016309,17.1023442344981
-22.5194574983374,10.5349813235265,16.8750878599991
-22.4748575319363,10.9851556902764,15.9823910795319
-24.0639722260717,11.2981070462829,15.6323899748628
-24.5463457731708,10.7163579080047,16.2872248346859
-24.1447561378359,10.5213233975871,17.1825040898064
-23.2610410638881,10.9124517424049,17.4349718575384
-22.7818656667948,11.4982387068132,16.7836905284636
-23.1790727212724,11.6891202193965,15.8856889472861
-24.8054040161889,11.6778573932263,16.1952748746737
-24.8492862409286,11.2314226526914,17.0881421330349
-24.1115410142732,11.3410330322224,17.7483782272588
-23.3242401489137,11.9093285571122,17.5183002325874
-23.2748036758035,12.3546267014753,16.6241285586691
-24.0137964660627,12.2359757579859,15.9596450359465
-25.4538166271168,12.0039046952781,16.8871160915841
-24.6473008337113,12.1411008843409,17.4593073616896
-23.9907709457087,12.217701229095,18.2014459386887
-23.9514731153227,12.6565488412281,17.2943828738053
-23.8843860454267,13.1150579145125,16.3982298665543
-24.7133462562375,12.5986072819984,16.5818354057017
-25.3017122986448,12.8885032804777,17.3370243356828
-24.55613529241,13.4827846329883,17.0364405977944
-25.1464478040409,13.7753712794267,17.7840367797505
-24.4978228737747,13.0277568034359,17.9137171691448
-23.1962348691144,12.7488618916805,17.9423180148398
-23.1404015146374,13.1875811933254,17.0480501669326
-23.7144605735992,13.9863955933828,16.8457958369153
-24.3414953050407,14.3252867930296,17.5445807526385
-24.3915010029123,13.8845711984272,18.4326392843171
-23.8233881188484,13.0947550197036,18.6479106836704
-22.4590771614755,13.3895067498565,17.7454620390232
-22.765442869052,14.1071280250659,17.1184501833174
-23.459037535773,14.7746183201731,17.4037699054513
-23.8338821461915,14.7177566718317,18.3249283415181
-23.5546500354061,14.010752524426,18.9642598641566
-22.8643080635765,13.3477565129246,18.6626017677413
-21.9211770413513,14.2235328849573,17.6363367853971
-22.4953575576241,15.0152194104155,17.4159730940553
-23.0794749265651,15.3543678963228,18.1327191078618
-23.1341871592114,14.9321819824355,19.0251487864249
-22.6080472586588,14.1197735095821,19.2335678601027
-21.9795245743982,13.7747678867603,18.5256452896408
-21.5327851444801,15.1326374250106,17.527413621594
-22.0972469836741,15.1871970310175,18.3305736078554
-22.6321362144245,15.804077137923,18.9043323264968
-22.1491882141682,15.0162214257935,19.2537282138475
-21.64263855015,14.1838220626846,19.357729159114
-21.5902271985231,14.6909429608499,18.4570502524964
-21.6200997484325,15.8092227747134,18.9509567094134
-20.6095563343955,15.8074930421365,19.0228430255812
-21.1292887654198,15.0198493042275,19.3180803271784
-21.0703172694958,15.186930894795,18.3926495928556
-20.1224676443674,14.9397823315426,19.2104753102454
-20.6685947048494,14.1271503372317,19.3565771062247
-21.2054216107694,13.7792557432407,18.5749757775738
-21.1621476536556,14.2219788507792,17.682138129085
-20.5642471951892,15.0112011442646,17.5329623594337
-20.0710342485323,15.3524692408906,18.314089267799
-19.6926892164647,14.021888549909,19.2120322202891
-20.341558234357,13.3634275080026,18.8178605027821
-20.6396655775898,13.3894626708335,17.8585792592942
-20.2615020326952,14.1020678013149,17.267447201114
-19.6082026427809,14.7665268061394,17.6398001432382
-19.3434403832824,14.718806256401,18.59968942285
-19.392361416518,13.1090363000639,18.9296667051763
-19.9293562078611,12.7578589946591,18.1516146686365
-19.8779686600316,13.1817878419799,17.2504456558502
-19.2851337381851,13.9791333882945,17.1140988355925
